tuote,saldo
2543,1
16777,1
147423,1
220482,1
140770,1
137349,1
5914,1
143357,1
149090,1
144250,1
149327,1
152068,1
149966,1
225210,1
141823,1
152947,1
149904,1
1442,1
5556,1
5693,1
5446,1
158495,1
140104,1
139742,1
5619,1
15972,1
16856,1
224047,1
156026,1
6240,1
155370,1
145991,1
147235,1
146085,1
145153,1
147430,1
16774,1
171732,1
155962,1
224014,1
137990,1
148419,1
155649,1
224042,1
145152,1
145945,1
147390,1
145227,1
146114,1
146093,1
1591,1
6241,1
155885,1
138028,1
1399,1
6239,1
156185,1
143747,1
136206,1
156329,1
6178,1
110177,1
110178,1
110179,1
16100,1
9798,1
17026,1
18594,1
135346,1
5540,1
151659,1
5606,1
144354,1
151728,1
1394,1
143320,1
149318,1
149686,1
149945,1
141319,1
1396,1
143841,1
143361,1
133577,1
135687,1
153489,1
153789,1
151640,1
143803,1
147956,1
5488,1
1397,1
5741,1
1398,1
16724,1
133716,1
2521,1
112894,1
112893,1
17000,1
19300,1
191471,1
175691,1
174665,1
171008,1
191147,1
174320,1
176999,1
202166,1
176744,1
191758,1
167460,1
191307,1
151252,1
175855,1
202761,1
191604,1
219924,1
124830,1
124637,1
176996,1
191383,1
32368,1
191543,1
191475,1
177036,1
177151,1
177153,1
191627,1
175972,1
175124,1
191421,1
111700,1
220285,1
168565,1
142741,1
137602,1
220300,1
153713,1
124725,1
191545,1
191729,1
191602,1
150935,1
223827,1
174290,1
177187,1
142510,1
113141,1
113120,1
223826,1
191606,1
151210,1
153902,1
158442,1
177191,1
191531,1
137535,1
210588,1
124475,1
116180,1
158760,1
118029,1
137612,1
191430,1
191518,1
13283,1
9805,1
16718,1
223830,1
191389,1
9799,1
167522,1
112874,1
62888,1
150951,1
210618,1
210717,1
112871,1
210632,1
210756,1
137437,1
222498,1
211313,1
127650,1
222907,1
209796,1
219743,1
202544,1
203326,1
116491,1
139737,1
224131,1
206963,1
173995,1
140146,1
117544,1
114442,1
140781,1
211576,1
196116,1
222762,1
139848,1
206373,1
12899,1
206253,1
206254,1
205842,1
171748,1
139854,1
222455,1
174115,1
224121,1
201491,1
209321,1
223504,1
139818,1
206640,1
205327,1
205336,1
139858,1
137343,1
137338,1
117090,1
139726,1
139776,1
196115,1
8947,1
211324,1
222344,1
196079,1
137487,1
8865,1
222419,1
17596,1
8879,1
8737,1
206910,1
8891,1
16823,1
16831,1
137424,1
115811,1
202699,1
220185,1
220481,1
137763,1
137518,1
137451,1
155682,1
137842,1
115372,1
138101,1
138736,1
146899,1
155855,1
155635,1
140861,1
168454,1
209293,1
155744,1
157782,1
157853,1
157789,1
157820,1
114432,1
137953,1
155837,1
147761,1
114474,1
137920,1
137917,1
117568,1
137608,1
137913,1
137697,1
8739,1
157806,1
8741,1
8772,1
8713,1
2309,1
157879,1
157711,1
155835,1
220526,1
157716,1
155877,1
155950,1
13888,1
171751,1
196114,1
116522,1
150827,1
145215,1
123813,1
224064,1
223982,1
171745,1
12880,1
145976,1
156005,1
157862,1
193339,1
173406,1
190026,1
196046,1
186181,1
156029,1
196085,1
4247,1
157761,1
173823,1
14706,1
156263,1
219903,1
157538,1
210642,1
196093,1
155427,1
155367,1
145206,1
211308,1
220487,1
146023,1
145196,1
145963,1
146018,1
146086,1
146094,1
146111,1
156420,1
114899,1
175164,1
222311,1
6292,1
114754,1
224054,1
220397,1
220500,1
220447,1
14402,1
224063,1
224037,1
19302,1
224041,1
220501,1
112866,1
112898,1
146181,1
146225,1
143650,1
146263,1
135141,1
171706,1
195631,1
199752,1
147221,1
200939,1
147315,1
147490,1
147485,1
134920,1
147336,1
144085,1
147547,1
144235,1
147256,1
135142,1
143345,1
1137,1
147360,1
147395,1
142909,1
147160,1
19345,1
1869,1
11192,1
14594,1
16832,1
112901,1
19303,1
224080,1
141343,1
144662,1
224089,1
171771,1
134021,1
219628,1
135316,1
144181,1
18456,1
220507,1
40633,1
143804,1
144617,1
144296,1
149470,1
40451,1
149181,1
127603,1
224083,1
149692,1
149614,1
149617,1
150748,1
141255,1
141292,1
135542,1
144004,1
160707,1
157040,1
134144,1
196082,1
13043,1
40735,1
150574,1
15130,1
2433,1
224093,1
224066,1
192009,1
223983,1
171733,1
14708,1
14732,1
171757,1
224030,1
224051,1
224086,1
14856,1
19304,1
112903,1
157045,1
157152,1
157025,1
196095,1
222831,1
151805,1
153010,1
141505,1
142465,1
139929,1
211329,1
201497,1
171755,1
15295,1
6275,1
196080,1
139761,1
211332,1
140354,1
139605,1
139473,1
139940,1
139917,1
139969,1
139976,1
139941,1
137383,1
153626,1
211298,1
175424,1
135716,1
222828,1
196329,1
196059,1
150854,1
158704,1
157108,1
140449,1
158530,1
220503,1
134036,1
110127,1
224474,1
110133,1
16841,1
2523,1
137754,1
137901,1
137851,1
138205,1
138030,1
138018,1
138017,1
138027,1
137857,1
155654,1
147334,1
157747,1
156143,1
155963,1
145148,1
156417,1
146125,1
147078,1
156117,1
143914,1
143812,1
143813,1
135013,1
144194,1
135214,1
135575,1
143334,1
147434,1
7038,1
143814,1
145147,1
146185,1
135852,1
143815,1
156028,1
138731,1
155435,1
144252,1
147241,1
147260,1
143793,1
145212,1
145990,1
222510,1
146236,1
147314,1
155910,1
145275,1
145873,1
114792,1
138088,1
5195,1
110164,1
17114,1
17156,1
144263,1
211317,1
13134,1
186434,1
211305,1
144370,1
143404,1
150705,1
149198,1
149501,1
150650,1
141358,1
196136,1
110173,1
114435,1
222440,1
16335,1
110174,1
110176,1
196103,1
199346,1
110195,1
115680,1
6892,1
110196,1
144646,1
201876,1
220519,1
30383,1
220528,1
126037,1
110197,1
40927,1
11285,1
17059,1
16712,1
17023,1
17131,1
17127,1
17085,1
17090,1
19310,1
220429,1
115754,1
115750,1
223937,1
114452,1
114740,1
40849,1
117816,1
113341,1
117794,1
117809,1
110101,1
110102,1
110103,1
202179,1
8969,1
14910,1
15157,1
14311,1
14284,1
14443,1
17049,1
17206,1
17146,1
187841,1
182262,1
188635,1
167256,1
126238,1
102188,1
224890,1
188682,1
186427,1
114807,1
225156,1
8672,1
224661,1
182298,1
224630,1
223836,1
115919,1
1511,1
190004,1
211638,1
182199,1
174008,1
224770,1
5073,1
225157,1
17153,1
187250,1
196154,1
224806,1
190396,1
225284,1
16263,1
224947,1
225285,1
186426,1
224595,1
156376,1
224914,1
224978,1
190012,1
224728,1
185420,1
187695,1
224597,1
188680,1
187108,1
225175,1
224528,1
124199,1
186093,1
172876,1
8788,1
115129,1
190023,1
187574,1
16952,1
17106,1
16995,1
17184,1
225240,1
222580,1
16279,1
224554,1
5201,1
17002,1
16939,1
117567,1
188651,1
150735,1
172619,1
172888,1
196119,1
172855,1
172869,1
172868,1
172839,1
172700,1
115814,1
172662,1
224756,1
224696,1
225173,1
115761,1
224854,1
224683,1
225540,1
114861,1
225003,1
223973,1
225079,1
172856,1
224548,1
224809,1
125969,1
223850,1
225132,1
172830,1
186399,1
172874,1
196134,1
9476,1
225438,1
224897,1
224530,1
225146,1
137942,1
224535,1
223846,1
224867,1
224654,1
126046,1
224885,1
225135,1
73611,1
172694,1
222867,1
225007,1
225356,1
224606,1
224887,1
5495,1
224739,1
225000,1
222530,1
14628,1
172758,1
225008,1
224930,1
225613,1
224688,1
17186,1
224997,1
172701,1
225059,1
196101,1
17192,1
224969,1
172894,1
225323,1
225395,1
123518,1
224643,1
224488,1
16526,1
230975,1
225253,1
224853,1
115676,1
116612,1
224889,1
173875,1
172870,1
223845,1
196333,1
173252,1
174196,1
116917,1
202001,1
192080,1
196113,1
211328,1
196102,1
173519,1
196047,1
225020,1
196121,1
220622,1
211304,1
173419,1
224515,1
166926,1
196133,1
192079,1
114887,1
224722,1
196328,1
196081,1
186087,1
225361,1
202580,1
173906,1
220510,1
196144,1
173499,1
110192,1
192081,1
224979,1
114806,1
122834,1
224984,1
224704,1
224862,1
222278,1
225314,1
116912,1
225418,1
225055,1
224811,1
196073,1
10974,1
211316,1
224576,1
225071,1
225031,1
206190,1
225019,1
224840,1
224753,1
224825,1
225278,1
225161,1
114856,1
173896,1
196072,1
152996,1
209886,1
225011,1
10833,1
17129,1
173793,1
224699,1
224660,1
224649,1
225056,1
224634,1
224977,1
224819,1
224893,1
19608,1
224703,1
225041,1
224710,1
224757,1
17066,1
17105,1
17046,1
224838,1
17154,1
224845,1
224824,1
16953,1
16142,1
16144,1
17031,1
224798,1
224881,1
224858,1
112849,1
17197,1
224871,1
225082,1
17195,1
16998,1
225049,1
16958,1
17087,1
17187,1
224726,1
225322,1
224715,1
225430,1
224996,1
224743,1
225288,1
225443,1
225309,1
225072,1
224906,1
225068,1
224863,1
225164,1
225434,1
224808,1
225083,1
224834,1
224865,1
16993,1
225259,1
225237,1
224955,1
224896,1
225351,1
224742,1
224898,1
225203,1
225364,1
225373,1
225142,1
225281,1
225485,1
225276,1
225145,1
17173,1
224846,1
224618,1
224830,1
225274,1
225471,1
114108,1
173922,1
16996,1
17159,1
225128,1
225273,1
225027,1
224605,1
225267,1
225075,1
224775,1
225230,1
17167,1
224609,1
224748,1
224729,1
224818,1
225236,1
225453,1
225021,1
224622,1
17171,1
224886,1
225045,1
224982,1
224986,1
225048,1
224822,1
224718,1
225241,1
17092,1
17240,1
224702,1
17009,1
17034,1
16891,1
17169,1
225017,1
224533,1
224547,1
225483,1
225231,1
224915,1
224938,1
225169,1
224749,1
224629,1
211073,1
118794,1
118797,1
224900,1
224557,1
224717,1
224641,1
225459,1
224993,1
225349,1
224578,1
224973,1
224828,1
224738,1
224220,1
224611,1
17243,1
225457,1
223788,1
224565,1
225028,1
224789,1
225166,1
225359,1
224904,1
225194,1
224737,1
225468,1
225618,1
225363,1
224568,1
224779,1
224519,1
224943,1
224665,1
225292,1
1973,1
118798,1
225139,1
225006,1
224974,1
225305,1
225328,1
224813,1
224910,1
224991,1
224603,1
225037,1
225221,1
225422,1
225335,1
225033,1
225295,1
224891,1
17214,1
224844,1
224656,1
225448,1
224912,1
225358,1
224888,1
225445,1
224780,1
224905,1
224988,1
223588,1
17245,1
16969,1
16676,1
17160,1
16987,1
16973,1
224612,1
224529,1
225347,1
223780,1
118814,1
151534,1
224581,1
220210,1
225256,1
224810,1
224911,1
224552,1
225318,1
118816,1
122817,1
17219,1
224740,1
224797,1
225069,1
224851,1
12850,1
225042,1
17134,1
225447,1
112899,1
224790,1
17069,1
225272,1
16877,1
224690,1
17089,1
225440,1
224640,1
224545,1
17081,1
167258,1
17079,1
224857,1
17091,1
16944,1
224678,1
16924,1
17202,1
16930,1
17249,1
225476,1
2540,1
224694,1
17194,1
224695,1
225046,1
163986,1
224814,1
224723,1
224668,1
224564,1
225320,1
225070,1
225029,1
225002,1
224990,1
224950,1
224999,1
225143,1
225148,1
16889,1
173485,1
14438,1
110232,1
14260,1
225316,1
224570,1
224732,1
224543,1
17112,1
17145,1
16894,1
224805,1
17099,1
16980,1
19316,1
19317,1
19318,1
16880,1
16874,1
224657,1
16892,1
16146,1
16901,1
224555,1
112891,1
224792,1
224879,1
8007,1
14550,1
14239,1
15107,1
14334,1
114767,1
114683,1
16932,1
16872,1
2542,1
15793,1
224917,1
224975,1
225392,1
224936,1
225016,1
225195,1
12580,1
137458,1
225025,1
137346,1
225243,1
225153,1
224796,1
225051,1
225202,1
224837,1
224800,1
158464,1
224781,1
137698,1
224803,1
224648,1
210734,1
225038,1
225372,1
224817,1
224971,1
224698,1
224884,1
224880,1
123739,1
114895,1
210771,1
223022,1
211142,1
114598,1
14990,1
110237,1
137939,1
16697,1
117080,1
110104,1
209146,1
13813,1
12715,1
224921,1
225342,1
224705,1
115700,1
114601,1
191766,1
115066,1
15799,1
12602,1
115011,1
114762,1
114739,1
10781,1
124177,1
115257,1
114738,1
209424,1
114656,1
116041,1
116599,1
13368,1
11268,1
15804,1
13551,1
15188,1
11487,1
114384,1
14318,1
173840,1
210622,1
224577,1
173871,1
225058,1
173625,1
177378,1
210615,1
210607,1
210428,1
16098,1
181074,1
3940,1
181617,1
181734,1
13628,1
210813,1
224127,1
180555,1
181167,1
180846,1
230974,1
224967,1
8392,1
134064,1
16261,1
211208,1
181033,1
180480,1
224935,1
230973,1
224777,1
210430,1
210827,1
153154,1
152851,1
174043,1
224831,1
116895,1
162979,1
210639,1
111067,1
225174,1
117289,1
205955,1
173492,1
19899,1
224128,1
206281,1
205734,1
206486,1
224864,1
180759,1
225171,1
13758,1
224674,1
66019,1
133202,1
180557,1
224646,1
230972,1
224607,1
182212,1
224130,1
180531,1
224992,1
180544,1
12774,1
118007,1
224642,1
224976,1
181129,1
225223,1
18773,1
224812,1
225315,1
117196,1
225365,1
230971,1
15704,1
225268,1
220626,1
220601,1
225234,1
166415,1
224734,1
174193,1
225233,1
174075,1
181190,1
181084,1
210811,1
15183,1
16264,1
193054,1
224539,1
180180,1
15890,1
116307,1
224158,1
181112,1
225262,1
40478,1
225244,1
225556,1
14578,1
15924,1
19905,1
40932,1
224760,1
224802,1
225172,1
173706,1
40929,1
225032,1
174007,1
224735,1
113689,1
225013,1
210820,1
224852,1
19932,1
19679,1
225307,1
19915,1
1610,1
12872,1
224934,1
116310,1
225004,1
114489,1
114490,1
116433,1
116432,1
166497,1
181214,1
116400,1
114213,1
14577,1
14241,1
115771,1
163380,1
225297,1
176121,1
223279,1
224693,1
225489,1
224599,1
224856,1
180190,1
225310,1
224769,1
219669,1
225170,1
224913,1
16327,1
225063,1
224903,1
224908,1
225491,1
114097,1
224940,1
225152,1
224593,1
223225,1
115839,1
224716,1
224869,1
224706,1
224823,1
224598,1
225282,1
225036,1
223309,1
225220,1
110781,1
206215,1
224782,1
225014,1
224968,1
225321,1
198681,1
225073,1
224833,1
225222,1
225047,1
224759,1
225026,1
220516,1
224685,1
224600,1
225254,1
224964,1
225258,1
225165,1
181750,1
223245,1
225261,1
225264,1
225130,1
210431,1
223223,1
224701,1
224985,1
225160,1
225066,1
224939,1
224521,1
224619,1
223280,1
114058,1
114115,1
193027,1
113293,1
224892,1
19552,1
114080,1
224713,1
40476,1
40856,1
224608,1
179840,1
224842,1
14365,1
180108,1
224684,1
224746,1
225479,1
224901,1
224679,1
225266,1
225296,1
45301,1
224733,1
224750,1
225312,1
225138,1
225275,1
225168,1
225054,1
224673,1
224868,1
224672,1
225162,1
225198,1
224658,1
224546,1
224707,1
224872,1
173656,1
224636,1
225225,1
225144,1
224942,1
117424,1
224907,1
173567,1
224754,1
225018,1
225279,1
225250,1
220323,1
225247,1
224882,1
224544,1
224785,1
225539,1
225255,1
224909,1
225478,1
225001,1
225450,1
224676,1
225428,1
225449,1
173843,1
225140,1
225353,1
224691,1
224794,1
225475,1
224948,1
224815,1
224767,1
224626,1
224670,1
225154,1
225441,1
114031,1
224477,1
224877,1
19569,1
180131,1
9388,1
113645,1
164841,1
224768,1
225005,1
224594,1
224540,1
224861,1
16207,1
224987,1
225327,1
225300,1
16210,1
173870,1
173750,1
173569,1
173595,1
173873,1
173651,1
225179,1
224195,1
224511,1
225090,1
224625,1
224610,1
1452,1
224537,1
225549,1
224569,1
224787,1
224542,1
224773,1
225290,1
224669,1
225269,1
224895,1
225249,1
224697,1
225360,1
224675,1
225080,1
224563,1
224876,1
5810,1
224926,1
173714,1
224832,1
222990,1
224602,1
224560,1
225182,1
225015,1
224647,1
224632,1
225228,1
224616,1
225235,1
1417,1
173581,1
5530,1
225311,1
225257,1
223595,1
224970,1
224549,1
224667,1
225163,1
224524,1
224836,1
173552,1
225180,1
225291,1
224855,1
224916,1
224708,1
224793,1
224553,1
224652,1
224677,1
224712,1
224843,1
173660,1
225137,1
224755,1
224995,1
225030,1
179652,1
224873,1
224774,1
5778,1
224804,1
224826,1
224645,1
224727,1
225181,1
224725,1
5795,1
224508,1
5789,1
224650,1
173584,1
173553,1
173679,1
173779,1
173675,1
173691,1
173704,1
224788,1
224567,1
224784,1
185406,1
224747,1
225141,1
225339,1
225246,1
225022,1
224681,1
224847,1
224994,1
115956,1
224870,1
225482,1
224989,1
224635,1
224928,1
224795,1
224538,1
225187,1
224719,1
224776,1
225176,1
224821,1
225452,1
224951,1
224680,1
225060,1
224582,1
115957,1
225265,1
224839,1
225345,1
225437,1
225423,1
224899,1
225304,1
225344,1
224613,1
224639,1
225313,1
115810,1
225346,1
225370,1
225050,1
224604,1
224925,1
225435,1
224721,1
173566,1
224671,1
224623,1
225044,1
224771,1
225061,1
225012,1
173867,1
224860,1
225034,1
225289,1
224859,1
224766,1
224835,1
224957,1
225183,1
224551,1
225433,1
224841,1
224758,1
224526,1
224894,1
225192,1
224638,1
225368,1
224820,1
224963,1
225232,1
116177,1
225197,1
225150,1
224878,1
224762,1
225251,1
225053,1
225095,1
116184,1
225167,1
225039,1
116417,1
113377,1
173688,1
173601,1
173716,1
173804,1
225189,1
220380,1
16533,1
6022,1
206923,1
224983,1
173665,1
225306,1
225035,1
224575,1
224765,1
219655,1
224541,1
114100,1
224522,1
23988,1
224558,1
206921,1
225277,1
225462,1
225229,1
225024,1
224850,1
225319,1
224965,1
10696,1
224744,1
224730,1
224682,1
225474,1
223514,1
223513,1
224601,1
220393,1
224981,1
6304,1
5994,1
224596,1
173554,1
224772,1
225062,1
6350,1
12636,1
224556,1
224829,1
224944,1
224937,1
225185,1
224666,1
224562,1
224624,1
224627,1
224653,1
224883,1
224786,1
224062,1
225023,1
225302,1
224711,1
224866,1
224849,1
224561,1
224931,1
224566,1
225301,1
166522,1
184022,1
224980,1
224587,1
11097,1
224791,1
173822,1
224655,1
224559,1
224637,1
225010,1
224659,1
173801,1
225159,1
173628,1
224745,1
224923,1
224922,1
224924,1
5131,1
2680,1
118553,1
69550,1
114102,1
19036,1
173712,1
114212,1
16644,1
224154,1
40879,1
12642,1
225557,1
225551,1
164970,1
134031,1
19840,1
173696,1
153533,1
225568,1
158890,1
30411,1
174125,1
225561,1
224260,1
109185,1
152994,1
6974,1
173887,1
15892,1
195624,1
195640,1
163653,1
34248,1
19673,1
12167,1
19681,1
211098,1
225567,1
19896,1
167263,1
7708,1
181450,1
225565,1
173741,1
155451,1
225570,1
225605,1
193110,1
11952,1
8323,1
225604,1
173888,1
173858,1
173598,1
159866,1
165188,1
115778,1
116360,1
166937,1
12676,1
19568,1
12164,1
19919,1
114033,1
5558,1
114325,1
114523,1
116303,1
116416,1
115253,1
114538,1
19669,1
12830,1
116441,1
12849,1
12829,1
173593,1
12003,1
12248,1
12670,1
173878,1
173633,1
191989,1
173923,1
174174,1
173917,1
174215,1
174178,1
116396,1
165197,1
3052,1
12174,1
2274,1
40945,1
116343,1
1560,1
116344,1
115453,1
116409,1
12260,1
116382,1
115042,1
116428,1
114526,1
116385,1
115040,1
114511,1
12842,1
114510,1
110083,1
166174,1
8676,1
179746,1
16110,1
174220,1
174160,1
174256,1
174259,1
118788,1
118789,1
5108,1
110236,1
112941,1
10946,1
113078,1
11901,1
113028,1
1666,1
112999,1
113040,1
181839,1
12093,1
12810,1
9838,1
110166,1
110211,1
110238,1
113888,1
110230,1
110241,1
110233,1
113671,1
13241,1
13242,1
13243,1
3627,1
13103,1
118790,1
118791,1
118792,1
7954,1
110140,1
110172,1
110149,1
113872,1
116085,1
110151,1
113892,1
110152,1
113492,1
110153,1
110154,1
110155,1
115199,1
115540,1
110157,1
110167,1
110168,1
110169,1
117083,1
110210,1
115574,1
115734,1
114790,1
113257,1
117079,1
115623,1
118793,1
118799,1
118801,1
118803,1
118805,1
118806,1
113847,1
114088,1
12752,1
163187,1
115045,1
112992,1
114351,1
12464,1
117153,1
113845,1
16116,1
2426,1
114349,1
16139,1
12669,1
13970,1
114736,1
12714,1
5447,1
117077,1
110182,1
110199,1
110200,1
5117,1
110201,1
110239,1
163228,1
114350,1
117039,1
113263,1
113264,1
6155,1
118807,1
118808,1
117796,1
118811,1
113265,1
113895,1
113813,1
114612,1
114036,1
113670,1
115568,1
115758,1
114574,1
115755,1
115564,1
115739,1
117806,1
115753,1
113961,1
113962,1
1919,1
7509,1
1931,1
1933,1
1925,1
7532,1
7533,1
117316,1
117197,1
110342,1
18879,1
173803,1
118810,1
118817,1
118818,1
115342,1
113576,1
173452,1
115345,1
18710,1
8965,1
8851,1
8849,1
8883,1
8896,1
7704,1
8749,1
8831,1
8809,1
8562,1
8822,1
8687,1
8842,1
8854,1
17616,1
8677,1
8956,1
186209,1
8935,1
8876,1
8859,1
8885,1
8942,1
8757,1
118820,1
117288,1
117221,1
117206,1
173451,1
173530,1
173411,1
173394,1
186285,1
185910,1
186432,1
173450,1
118550,1
12521,1
185465,1
223935,1
194663,1
8573,1
118551,1
8656,1
118552,1
8659,1
186178,1
17649,1
8780,1
16597,1
185488,1
118554,1
8793,1
8827,1
8814,1
7767,1
8736,1
8681,1
8668,1
17656,1
8068,1
8721,1
17658,1
109347,1
114165,1
10199,1
11126,1
219635,1
173402,1
173456,1
173505,1
5202,1
118555,1
9882,1
5766,1
10098,1
10921,1
7910,1
11127,1
11128,1
185497,1
11129,1
11138,1
10604,1
10013,1
7473,1
10035,1
10948,1
10949,1
185017,1
9867,1
10989,1
10147,1
10830,1
10831,1
10834,1
10835,1
1888,1
173489,1
173457,1
173427,1
173460,1
173488,1
173491,1
173397,1
173529,1
193219,1
206912,1
116734,1
164246,1
173382,1
171579,1
163184,1
9927,1
175111,1
176662,1
173621,1
127260,1
127165,1
140244,1
185182,1
2275,1
186680,1
186416,1
185870,1
173472,1
117053,1
117130,1
114542,1
128406,1
184966,1
116555,1
128119,1
9905,1
116499,1
10973,1
10812,1
187686,1
10793,1
114942,1
117063,1
7499,1
185390,1
186616,1
186127,1
11130,1
186454,1
193220,1
9445,1
219714,1
9959,1
9898,1
210656,1
2047,1
117142,1
220386,1
1857,1
1858,1
9924,1
173425,1
117014,1
173478,1
185166,1
185387,1
173400,1
173439,1
220101,1
219887,1
117068,1
186411,1
186312,1
180549,1
128018,1
210664,1
186587,1
185464,1
209913,1
192301,1
184927,1
185124,1
184926,1
168425,1
185098,1
185128,1
185129,1
173770,1
114072,1
211626,1
186415,1
184925,1
163828,1
184928,1
184968,1
185404,1
164162,1
184916,1
200348,1
184956,1
8505,1
222889,1
194887,1
210709,1
223619,1
185036,1
186084,1
185395,1
185055,1
223959,1
185405,1
119712,1
223942,1
176215,1
120517,1
10890,1
173383,1
222480,1
173449,1
185043,1
201499,1
114516,1
115312,1
164796,1
192566,1
115763,1
165127,1
127994,1
163599,1
205812,1
194902,1
194890,1
114841,1
164226,1
192121,1
166627,1
210653,1
127945,1
115883,1
192073,1
5811,1
206720,1
128402,1
206318,1
195601,1
192829,1
205774,1
223535,1
164567,1
206689,1
220208,1
192788,1
163637,1
163844,1
128137,1
192173,1
164245,1
224531,1
164525,1
192052,1
188113,1
192428,1
166908,1
192814,1
128244,1
192057,1
176776,1
202892,1
166936,1
210798,1
163829,1
163993,1
128426,1
192544,1
117001,1
192694,1
205787,1
173812,1
192787,1
173533,1
195593,1
206283,1
193031,1
116257,1
223508,1
165483,1
202629,1
165170,1
224584,1
172235,1
220018,1
220039,1
206305,1
173501,1
173502,1
173466,1
173536,1
173422,1
205873,1
165449,1
166630,1
166922,1
166927,1
166942,1
192578,1
166968,1
206168,1
166930,1
225400,1
127867,1
166935,1
192385,1
191984,1
206244,1
192391,1
166928,1
166941,1
53151,1
5754,1
165480,1
167259,1
171580,1
206243,1
7157,1
173993,1
5856,1
128405,1
231078,1
192656,1
165468,1
210776,1
193022,1
114291,1
9761,1
9451,1
9450,1
9455,1
7444,1
9479,1
18714,1
211086,1
192804,1
137344,1
117216,1
190996,1
174044,1
166934,1
174085,1
206665,1
206251,1
127868,1
115596,1
115401,1
231615,1
34874,1
9368,1
19847,1
73338,1
34252,1
12882,1
202402,1
15418,1
174544,1
202401,1
12357,1
115358,1
231292,1
231354,1
11244,1
195538,1
114859,1
19910,1
173476,1
194301,1
110869,1
170692,1
164986,1
114027,1
31376,1
12375,1
220404,1
147308,1
19895,1
206210,1
211114,1
19829,1
219727,1
113305,1
19907,1
115323,1
113514,1
114174,1
40590,1
211056,1
3675,1
137597,1
137622,1
34493,1
11620,1
177452,1
137891,1
225488,1
3903,1
73556,1
225490,1
115332,1
51615,1
137902,1
219956,1
115321,1
115322,1
220309,1
224848,1
225354,1
225481,1
225615,1
117350,1
117319,1
139625,1
139637,1
17703,1
174040,1
113830,1
184694,1
12163,1
114084,1
114099,1
114119,1
165439,1
16573,1
163773,1
114046,1
114047,1
113392,1
12169,1
12173,1
12190,1
12175,1
115180,1
12201,1
116245,1
193039,1
15245,1
15346,1
113508,1
12140,1
12363,1
114218,1
113629,1
113839,1
116189,1
114010,1
18797,1
8328,1
8337,1
115806,1
182116,1
113829,1
117569,1
113840,1
117042,1
173979,1
174024,1
174117,1
174017,1
7625,1
7626,1
7627,1
12259,1
113440,1
193045,1
19831,1
40815,1
10930,1
116393,1
12827,1
116340,1
19391,1
179827,1
19402,1
113773,1
113550,1
16090,1
113640,1
14392,1
113654,1
116642,1
114168,1
116188,1
116178,1
12091,1
2160,1
12168,1
12239,1
12241,1
12246,1
12462,1
12558,1
2178,1
12247,1
12244,1
12841,1
12635,1
12432,1
110920,1
3603,1
10931,1
10939,1
3622,1
113325,1
113324,1
110414,1
210594,1
224147,1
114878,1
223636,1
202665,1
210461,1
210712,1
210825,1
173893,1
182300,1
180233,1
210812,1
210589,1
8804,1
174263,1
72345,1
8944,1
194813,1
199756,1
180224,1
181894,1
210718,1
113056,1
210733,1
113118,1
192556,1
115571,1
211457,1
8764,1
202666,1
15475,1
210722,1
210624,1
114472,1
210595,1
210586,1
114229,1
210617,1
210715,1
113385,1
113353,1
113798,1
202645,1
164932,1
116179,1
202658,1
202660,1
114629,1
202656,1
202657,1
113954,1
18875,1
19378,1
18724,1
113323,1
114249,1
19323,1
19325,1
210777,1
19329,1
18708,1
18709,1
8957,1
115382,1
71469,1
137569,1
73362,1
115751,1
108820,1
16359,1
220293,1
224249,1
174031,1
151090,1
7488,1
11076,1
10537,1
10798,1
10541,1
10543,1
11072,1
10900,1
1846,1
11053,1
11125,1
11132,1
10811,1
1818,1
10172,1
9617,1
9926,1
10393,1
9865,1
9697,1
7829,1
9980,1
9454,1
1882,1
9619,1
4275,1
9704,1
1879,1
114230,1
113502,1
117208,1
10129,1
104801,1
13109,1
13111,1
10542,1
173815,1
173539,1
137706,1
210612,1
137727,1
137738,1
174078,1
199334,1
222528,1
137759,1
137819,1
137960,1
160080,1
137629,1
45449,1
115188,1
173761,1
8615,1
137992,1
173557,1
222541,1
222927,1
199743,1
160147,1
222437,1
174105,1
197910,1
191990,1
202042,1
11963,1
207445,1
173905,1
117328,1
222865,1
222295,1
222529,1
210736,1
197888,1
5179,1
200889,1
45456,1
8342,1
173748,1
7027,1
222742,1
137642,1
175863,1
197909,1
116550,1
6601,1
222606,1
117304,1
63604,1
173578,1
73906,1
16043,1
137628,1
222714,1
2170,1
219966,1
200932,1
73895,1
197890,1
222595,1
137635,1
202630,1
117330,1
198370,1
117320,1
117280,1
117282,1
117279,1
174068,1
222277,1
209276,1
223039,1
199086,1
199062,1
174138,1
6109,1
191323,1
211209,1
19920,1
223041,1
145313,1
176618,1
223040,1
206962,1
202640,1
198825,1
200971,1
209277,1
223026,1
198961,1
199247,1
198890,1
5254,1
199080,1
146175,1
137536,1
224129,1
180261,1
220141,1
181590,1
201874,1
199088,1
211251,1
198815,1
174233,1
175327,1
210516,1
210647,1
9473,1
225600,1
199284,1
139500,1
116513,1
116532,1
117318,1
200938,1
19819,1
181604,1
202643,1
117317,1
199158,1
222422,1
117311,1
199296,1
201855,1
199022,1
173786,1
199106,1
198960,1
173609,1
223684,1
206902,1
114440,1
180294,1
199221,1
199227,1
198674,1
200743,1
192270,1
219983,1
199103,1
199233,1
199263,1
222370,1
191999,1
